copybook_id,coverage_part,coverage_name,state,kind,path
GOHIY002,OC,Owners and Contractors Protective Liability,HI,PARTY-RECORD,copybooks/OC/gohiy002.cpy
GOHIC002,OC,Owners and Contractors Protective Liability,HI,COMMAREA,copybooks/OC/gohic002.cpy
GOHIR002,OC,Owners and Contractors Protective Liability,HI,RATING-FACTORS,copybooks/OC/gohir002.cpy
GOHIE002,OC,Owners and Contractors Protective Liability,HI,ENDORSEMENT,copybooks/OC/gohie002.cpy
GOHIM002,OC,Owners and Contractors Protective Liability,HI,ERROR-MSG,copybooks/OC/gohim002.cpy
GOIDP002,OC,Owners and Contractors Protective Liability,ID,POLICY-RECORD,copybooks/OC/goidp002.cpy
GOIDY002,OC,Owners and Contractors Protective Liability,ID,PARTY-RECORD,copybooks/OC/goidy002.cpy
GOIDC002,OC,Owners and Contractors Protective Liability,ID,COMMAREA,copybooks/OC/goidc002.cpy
GOIDR002,OC,Owners and Contractors Protective Liability,ID,RATING-FACTORS,copybooks/OC/goidr002.cpy
GOIDE002,OC,Owners and Contractors Protective Liability,ID,ENDORSEMENT,copybooks/OC/goide002.cpy
GOIDM002,OC,Owners and Contractors Protective Liability,ID,ERROR-MSG,copybooks/OC/goidm002.cpy
GOILP002,OC,Owners and Contractors Protective Liability,IL,POLICY-RECORD,copybooks/OC/goilp002.cpy
GOILY002,OC,Owners and Contractors Protective Liability,IL,PARTY-RECORD,copybooks/OC/goily002.cpy
GOILC002,OC,Owners and Contractors Protective Liability,IL,COMMAREA,copybooks/OC/goilc002.cpy
GOILR002,OC,Owners and Contractors Protective Liability,IL,RATING-FACTORS,copybooks/OC/goilr002.cpy
GOILE002,OC,Owners and Contractors Protective Liability,IL,ENDORSEMENT,copybooks/OC/goile002.cpy
GOILM002,OC,Owners and Contractors Protective Liability,IL,ERROR-MSG,copybooks/OC/goilm002.cpy
GOINP002,OC,Owners and Contractors Protective Liability,IN,POLICY-RECORD,copybooks/OC/goinp002.cpy
GOINY002,OC,Owners and Contractors Protective Liability,IN,PARTY-RECORD,copybooks/OC/goiny002.cpy
GOINC002,OC,Owners and Contractors Protective Liability,IN,COMMAREA,copybooks/OC/goinc002.cpy
GOINR002,OC,Owners and Contractors Protective Liability,IN,RATING-FACTORS,copybooks/OC/goinr002.cpy
GOINE002,OC,Owners and Contractors Protective Liability,IN,ENDORSEMENT,copybooks/OC/goine002.cpy
GOINM002,OC,Owners and Contractors Protective Liability,IN,ERROR-MSG,copybooks/OC/goinm002.cpy
GOIAP002,OC,Owners and Contractors Protective Liability,IA,POLICY-RECORD,copybooks/OC/goiap002.cpy
GOIAY002,OC,Owners and Contractors Protective Liability,IA,PARTY-RECORD,copybooks/OC/goiay002.cpy
GOIAC002,OC,Owners and Contractors Protective Liability,IA,COMMAREA,copybooks/OC/goiac002.cpy
GOIAR002,OC,Owners and Contractors Protective Liability,IA,RATING-FACTORS,copybooks/OC/goiar002.cpy
GOIAE002,OC,Owners and Contractors Protective Liability,IA,ENDORSEMENT,copybooks/OC/goiae002.cpy
GOIAM002,OC,Owners and Contractors Protective Liability,IA,ERROR-MSG,copybooks/OC/goiam002.cpy
GOKSP002,OC,Owners and Contractors Protective Liability,KS,POLICY-RECORD,copybooks/OC/goksp002.cpy
GOKSY002,OC,Owners and Contractors Protective Liability,KS,PARTY-RECORD,copybooks/OC/goksy002.cpy
GOKSC002,OC,Owners and Contractors Protective Liability,KS,COMMAREA,copybooks/OC/goksc002.cpy
GOKSR002,OC,Owners and Contractors Protective Liability,KS,RATING-FACTORS,copybooks/OC/goksr002.cpy
GOKSE002,OC,Owners and Contractors Protective Liability,KS,ENDORSEMENT,copybooks/OC/gokse002.cpy
GOKSM002,OC,Owners and Contractors Protective Liability,KS,ERROR-MSG,copybooks/OC/goksm002.cpy
GOKYP002,OC,Owners and Contractors Protective Liability,KY,POLICY-RECORD,copybooks/OC/gokyp002.cpy
GOKYY002,OC,Owners and Contractors Protective Liability,KY,PARTY-RECORD,copybooks/OC/gokyy002.cpy
GOKYC002,OC,Owners and Contractors Protective Liability,KY,COMMAREA,copybooks/OC/gokyc002.cpy
GOKYR002,OC,Owners and Contractors Protective Liability,KY,RATING-FACTORS,copybooks/OC/gokyr002.cpy
GOKYE002,OC,Owners and Contractors Protective Liability,KY,ENDORSEMENT,copybooks/OC/gokye002.cpy
GOKYM002,OC,Owners and Contractors Protective Liability,KY,ERROR-MSG,copybooks/OC/gokym002.cpy
GOLAP002,OC,Owners and Contractors Protective Liability,LA,POLICY-RECORD,copybooks/OC/golap002.cpy
GOLAY002,OC,Owners and Contractors Protective Liability,LA,PARTY-RECORD,copybooks/OC/golay002.cpy
GOLAC002,OC,Owners and Contractors Protective Liability,LA,COMMAREA,copybooks/OC/golac002.cpy
GOLAR002,OC,Owners and Contractors Protective Liability,LA,RATING-FACTORS,copybooks/OC/golar002.cpy
GOLAE002,OC,Owners and Contractors Protective Liability,LA,ENDORSEMENT,copybooks/OC/golae002.cpy
GOLAM002,OC,Owners and Contractors Protective Liability,LA,ERROR-MSG,copybooks/OC/golam002.cpy
GOMEP002,OC,Owners and Contractors Protective Liability,ME,POLICY-RECORD,copybooks/OC/gomep002.cpy
GOMEY002,OC,Owners and Contractors Protective Liability,ME,PARTY-RECORD,copybooks/OC/gomey002.cpy
GOMEC002,OC,Owners and Contractors Protective Liability,ME,COMMAREA,copybooks/OC/gomec002.cpy
GOMER002,OC,Owners and Contractors Protective Liability,ME,RATING-FACTORS,copybooks/OC/gomer002.cpy
GOMEE002,OC,Owners and Contractors Protective Liability,ME,ENDORSEMENT,copybooks/OC/gomee002.cpy
GOMEM002,OC,Owners and Contractors Protective Liability,ME,ERROR-MSG,copybooks/OC/gomem002.cpy
GOMDP002,OC,Owners and Contractors Protective Liability,MD,POLICY-RECORD,copybooks/OC/gomdp002.cpy
GOMDY002,OC,Owners and Contractors Protective Liability,MD,PARTY-RECORD,copybooks/OC/gomdy002.cpy
GOMDC002,OC,Owners and Contractors Protective Liability,MD,COMMAREA,copybooks/OC/gomdc002.cpy
GOMDR002,OC,Owners and Contractors Protective Liability,MD,RATING-FACTORS,copybooks/OC/gomdr002.cpy
GOMDE002,OC,Owners and Contractors Protective Liability,MD,ENDORSEMENT,copybooks/OC/gomde002.cpy
GOMDM002,OC,Owners and Contractors Protective Liability,MD,ERROR-MSG,copybooks/OC/gomdm002.cpy
GOMAP002,OC,Owners and Contractors Protective Liability,MA,POLICY-RECORD,copybooks/OC/gomap002.cpy
GOMAY002,OC,Owners and Contractors Protective Liability,MA,PARTY-RECORD,copybooks/OC/gomay002.cpy
GOMAC002,OC,Owners and Contractors Protective Liability,MA,COMMAREA,copybooks/OC/gomac002.cpy
GOMAR002,OC,Owners and Contractors Protective Liability,MA,RATING-FACTORS,copybooks/OC/gomar002.cpy
GOMAE002,OC,Owners and Contractors Protective Liability,MA,ENDORSEMENT,copybooks/OC/gomae002.cpy
GOMAM002,OC,Owners and Contractors Protective Liability,MA,ERROR-MSG,copybooks/OC/gomam002.cpy
GOMIP002,OC,Owners and Contractors Protective Liability,MI,POLICY-RECORD,copybooks/OC/gomip002.cpy
GOMIY002,OC,Owners and Contractors Protective Liability,MI,PARTY-RECORD,copybooks/OC/gomiy002.cpy
GOMIC002,OC,Owners and Contractors Protective Liability,MI,COMMAREA,copybooks/OC/gomic002.cpy
GOMIR002,OC,Owners and Contractors Protective Liability,MI,RATING-FACTORS,copybooks/OC/gomir002.cpy
GOMIE002,OC,Owners and Contractors Protective Liability,MI,ENDORSEMENT,copybooks/OC/gomie002.cpy
GOMIM002,OC,Owners and Contractors Protective Liability,MI,ERROR-MSG,copybooks/OC/gomim002.cpy
GOMNP002,OC,Owners and Contractors Protective Liability,MN,POLICY-RECORD,copybooks/OC/gomnp002.cpy
GOMNY002,OC,Owners and Contractors Protective Liability,MN,PARTY-RECORD,copybooks/OC/gomny002.cpy
GOMNC002,OC,Owners and Contractors Protective Liability,MN,COMMAREA,copybooks/OC/gomnc002.cpy
GOMNR002,OC,Owners and Contractors Protective Liability,MN,RATING-FACTORS,copybooks/OC/gomnr002.cpy
GOMNE002,OC,Owners and Contractors Protective Liability,MN,ENDORSEMENT,copybooks/OC/gomne002.cpy
GOMNM002,OC,Owners and Contractors Protective Liability,MN,ERROR-MSG,copybooks/OC/gomnm002.cpy
GOMSP002,OC,Owners and Contractors Protective Liability,MS,POLICY-RECORD,copybooks/OC/gomsp002.cpy
GOMSY002,OC,Owners and Contractors Protective Liability,MS,PARTY-RECORD,copybooks/OC/gomsy002.cpy
GOMSC002,OC,Owners and Contractors Protective Liability,MS,COMMAREA,copybooks/OC/gomsc002.cpy
GOMSR002,OC,Owners and Contractors Protective Liability,MS,RATING-FACTORS,copybooks/OC/gomsr002.cpy
GOMSE002,OC,Owners and Contractors Protective Liability,MS,ENDORSEMENT,copybooks/OC/gomse002.cpy
GOMSM002,OC,Owners and Contractors Protective Liability,MS,ERROR-MSG,copybooks/OC/gomsm002.cpy
GOMOP002,OC,Owners and Contractors Protective Liability,MO,POLICY-RECORD,copybooks/OC/gomop002.cpy
GOMOY002,OC,Owners and Contractors Protective Liability,MO,PARTY-RECORD,copybooks/OC/gomoy002.cpy
GOMOC002,OC,Owners and Contractors Protective Liability,MO,COMMAREA,copybooks/OC/gomoc002.cpy
GOMOR002,OC,Owners and Contractors Protective Liability,MO,RATING-FACTORS,copybooks/OC/gomor002.cpy
GOMOE002,OC,Owners and Contractors Protective Liability,MO,ENDORSEMENT,copybooks/OC/gomoe002.cpy
GOMOM002,OC,Owners and Contractors Protective Liability,MO,ERROR-MSG,copybooks/OC/gomom002.cpy
GOMTP002,OC,Owners and Contractors Protective Liability,MT,POLICY-RECORD,copybooks/OC/gomtp002.cpy
GOMTY002,OC,Owners and Contractors Protective Liability,MT,PARTY-RECORD,copybooks/OC/gomty002.cpy
GOMTC002,OC,Owners and Contractors Protective Liability,MT,COMMAREA,copybooks/OC/gomtc002.cpy
GOMTR002,OC,Owners and Contractors Protective Liability,MT,RATING-FACTORS,copybooks/OC/gomtr002.cpy
GOMTE002,OC,Owners and Contractors Protective Liability,MT,ENDORSEMENT,copybooks/OC/gomte002.cpy
GOMTM002,OC,Owners and Contractors Protective Liability,MT,ERROR-MSG,copybooks/OC/gomtm002.cpy
GONEP002,OC,Owners and Contractors Protective Liability,NE,POLICY-RECORD,copybooks/OC/gonep002.cpy
GONEY002,OC,Owners and Contractors Protective Liability,NE,PARTY-RECORD,copybooks/OC/goney002.cpy
GONEC002,OC,Owners and Contractors Protective Liability,NE,COMMAREA,copybooks/OC/gonec002.cpy
GONER002,OC,Owners and Contractors Protective Liability,NE,RATING-FACTORS,copybooks/OC/goner002.cpy
GONEE002,OC,Owners and Contractors Protective Liability,NE,ENDORSEMENT,copybooks/OC/gonee002.cpy
GONEM002,OC,Owners and Contractors Protective Liability,NE,ERROR-MSG,copybooks/OC/gonem002.cpy
GONVP002,OC,Owners and Contractors Protective Liability,NV,POLICY-RECORD,copybooks/OC/gonvp002.cpy
GONVY002,OC,Owners and Contractors Protective Liability,NV,PARTY-RECORD,copybooks/OC/gonvy002.cpy
GONVC002,OC,Owners and Contractors Protective Liability,NV,COMMAREA,copybooks/OC/gonvc002.cpy
GONVR002,OC,Owners and Contractors Protective Liability,NV,RATING-FACTORS,copybooks/OC/gonvr002.cpy
GONVE002,OC,Owners and Contractors Protective Liability,NV,ENDORSEMENT,copybooks/OC/gonve002.cpy
GONVM002,OC,Owners and Contractors Protective Liability,NV,ERROR-MSG,copybooks/OC/gonvm002.cpy
GONHP002,OC,Owners and Contractors Protective Liability,NH,POLICY-RECORD,copybooks/OC/gonhp002.cpy
GONHY002,OC,Owners and Contractors Protective Liability,NH,PARTY-RECORD,copybooks/OC/gonhy002.cpy
GONHC002,OC,Owners and Contractors Protective Liability,NH,COMMAREA,copybooks/OC/gonhc002.cpy
GONHR002,OC,Owners and Contractors Protective Liability,NH,RATING-FACTORS,copybooks/OC/gonhr002.cpy
GONHE002,OC,Owners and Contractors Protective Liability,NH,ENDORSEMENT,copybooks/OC/gonhe002.cpy
GONHM002,OC,Owners and Contractors Protective Liability,NH,ERROR-MSG,copybooks/OC/gonhm002.cpy
GONJP002,OC,Owners and Contractors Protective Liability,NJ,POLICY-RECORD,copybooks/OC/gonjp002.cpy
GONJY002,OC,Owners and Contractors Protective Liability,NJ,PARTY-RECORD,copybooks/OC/gonjy002.cpy
GONJC002,OC,Owners and Contractors Protective Liability,NJ,COMMAREA,copybooks/OC/gonjc002.cpy
GONJR002,OC,Owners and Contractors Protective Liability,NJ,RATING-FACTORS,copybooks/OC/gonjr002.cpy
GONJE002,OC,Owners and Contractors Protective Liability,NJ,ENDORSEMENT,copybooks/OC/gonje002.cpy
GONJM002,OC,Owners and Contractors Protective Liability,NJ,ERROR-MSG,copybooks/OC/gonjm002.cpy
GONMP002,OC,Owners and Contractors Protective Liability,NM,POLICY-RECORD,copybooks/OC/gonmp002.cpy
GONMY002,OC,Owners and Contractors Protective Liability,NM,PARTY-RECORD,copybooks/OC/gonmy002.cpy
GONMC002,OC,Owners and Contractors Protective Liability,NM,COMMAREA,copybooks/OC/gonmc002.cpy
GONMR002,OC,Owners and Contractors Protective Liability,NM,RATING-FACTORS,copybooks/OC/gonmr002.cpy
GONME002,OC,Owners and Contractors Protective Liability,NM,ENDORSEMENT,copybooks/OC/gonme002.cpy
GONMM002,OC,Owners and Contractors Protective Liability,NM,ERROR-MSG,copybooks/OC/gonmm002.cpy
GONYP002,OC,Owners and Contractors Protective Liability,NY,POLICY-RECORD,copybooks/OC/gonyp002.cpy
GONYY002,OC,Owners and Contractors Protective Liability,NY,PARTY-RECORD,copybooks/OC/gonyy002.cpy
GONYC002,OC,Owners and Contractors Protective Liability,NY,COMMAREA,copybooks/OC/gonyc002.cpy
GONYR002,OC,Owners and Contractors Protective Liability,NY,RATING-FACTORS,copybooks/OC/gonyr002.cpy
GONYE002,OC,Owners and Contractors Protective Liability,NY,ENDORSEMENT,copybooks/OC/gonye002.cpy
GONYM002,OC,Owners and Contractors Protective Liability,NY,ERROR-MSG,copybooks/OC/gonym002.cpy
GONCP002,OC,Owners and Contractors Protective Liability,NC,POLICY-RECORD,copybooks/OC/goncp002.cpy
GONCY002,OC,Owners and Contractors Protective Liability,NC,PARTY-RECORD,copybooks/OC/goncy002.cpy
GONCC002,OC,Owners and Contractors Protective Liability,NC,COMMAREA,copybooks/OC/goncc002.cpy
GONCR002,OC,Owners and Contractors Protective Liability,NC,RATING-FACTORS,copybooks/OC/goncr002.cpy
GONCE002,OC,Owners and Contractors Protective Liability,NC,ENDORSEMENT,copybooks/OC/gonce002.cpy
GONCM002,OC,Owners and Contractors Protective Liability,NC,ERROR-MSG,copybooks/OC/goncm002.cpy
GONDP002,OC,Owners and Contractors Protective Liability,ND,POLICY-RECORD,copybooks/OC/gondp002.cpy
GONDY002,OC,Owners and Contractors Protective Liability,ND,PARTY-RECORD,copybooks/OC/gondy002.cpy
GONDC002,OC,Owners and Contractors Protective Liability,ND,COMMAREA,copybooks/OC/gondc002.cpy
GONDR002,OC,Owners and Contractors Protective Liability,ND,RATING-FACTORS,copybooks/OC/gondr002.cpy
GONDE002,OC,Owners and Contractors Protective Liability,ND,ENDORSEMENT,copybooks/OC/gonde002.cpy
GONDM002,OC,Owners and Contractors Protective Liability,ND,ERROR-MSG,copybooks/OC/gondm002.cpy
GOOHP002,OC,Owners and Contractors Protective Liability,OH,POLICY-RECORD,copybooks/OC/goohp002.cpy
GOOHY002,OC,Owners and Contractors Protective Liability,OH,PARTY-RECORD,copybooks/OC/goohy002.cpy
GOOHC002,OC,Owners and Contractors Protective Liability,OH,COMMAREA,copybooks/OC/goohc002.cpy
GOOHR002,OC,Owners and Contractors Protective Liability,OH,RATING-FACTORS,copybooks/OC/goohr002.cpy
GOOHE002,OC,Owners and Contractors Protective Liability,OH,ENDORSEMENT,copybooks/OC/goohe002.cpy
GOOHM002,OC,Owners and Contractors Protective Liability,OH,ERROR-MSG,copybooks/OC/goohm002.cpy
GOOKP002,OC,Owners and Contractors Protective Liability,OK,POLICY-RECORD,copybooks/OC/gookp002.cpy
GOOKY002,OC,Owners and Contractors Protective Liability,OK,PARTY-RECORD,copybooks/OC/gooky002.cpy
GOOKC002,OC,Owners and Contractors Protective Liability,OK,COMMAREA,copybooks/OC/gookc002.cpy
GOOKR002,OC,Owners and Contractors Protective Liability,OK,RATING-FACTORS,copybooks/OC/gookr002.cpy
GOOKE002,OC,Owners and Contractors Protective Liability,OK,ENDORSEMENT,copybooks/OC/gooke002.cpy
GOOKM002,OC,Owners and Contractors Protective Liability,OK,ERROR-MSG,copybooks/OC/gookm002.cpy
GOORP002,OC,Owners and Contractors Protective Liability,OR,POLICY-RECORD,copybooks/OC/goorp002.cpy
GOORY002,OC,Owners and Contractors Protective Liability,OR,PARTY-RECORD,copybooks/OC/goory002.cpy
GOORC002,OC,Owners and Contractors Protective Liability,OR,COMMAREA,copybooks/OC/goorc002.cpy
GOORR002,OC,Owners and Contractors Protective Liability,OR,RATING-FACTORS,copybooks/OC/goorr002.cpy
GOORE002,OC,Owners and Contractors Protective Liability,OR,ENDORSEMENT,copybooks/OC/goore002.cpy
GOORM002,OC,Owners and Contractors Protective Liability,OR,ERROR-MSG,copybooks/OC/goorm002.cpy
GOPAP002,OC,Owners and Contractors Protective Liability,PA,POLICY-RECORD,copybooks/OC/gopap002.cpy
GOPAY002,OC,Owners and Contractors Protective Liability,PA,PARTY-RECORD,copybooks/OC/gopay002.cpy
GOPAC002,OC,Owners and Contractors Protective Liability,PA,COMMAREA,copybooks/OC/gopac002.cpy
GOPAR002,OC,Owners and Contractors Protective Liability,PA,RATING-FACTORS,copybooks/OC/gopar002.cpy
GOPAE002,OC,Owners and Contractors Protective Liability,PA,ENDORSEMENT,copybooks/OC/gopae002.cpy
GOPAM002,OC,Owners and Contractors Protective Liability,PA,ERROR-MSG,copybooks/OC/gopam002.cpy
GORIP002,OC,Owners and Contractors Protective Liability,RI,POLICY-RECORD,copybooks/OC/gorip002.cpy
GORIY002,OC,Owners and Contractors Protective Liability,RI,PARTY-RECORD,copybooks/OC/goriy002.cpy
GORIC002,OC,Owners and Contractors Protective Liability,RI,COMMAREA,copybooks/OC/goric002.cpy
GORIR002,OC,Owners and Contractors Protective Liability,RI,RATING-FACTORS,copybooks/OC/gorir002.cpy
GORIE002,OC,Owners and Contractors Protective Liability,RI,ENDORSEMENT,copybooks/OC/gorie002.cpy
GORIM002,OC,Owners and Contractors Protective Liability,RI,ERROR-MSG,copybooks/OC/gorim002.cpy
GOSCP002,OC,Owners and Contractors Protective Liability,SC,POLICY-RECORD,copybooks/OC/goscp002.cpy
GOSCY002,OC,Owners and Contractors Protective Liability,SC,PARTY-RECORD,copybooks/OC/goscy002.cpy
GOSCC002,OC,Owners and Contractors Protective Liability,SC,COMMAREA,copybooks/OC/goscc002.cpy
GOSCR002,OC,Owners and Contractors Protective Liability,SC,RATING-FACTORS,copybooks/OC/goscr002.cpy
GOSCE002,OC,Owners and Contractors Protective Liability,SC,ENDORSEMENT,copybooks/OC/gosce002.cpy
GOSCM002,OC,Owners and Contractors Protective Liability,SC,ERROR-MSG,copybooks/OC/goscm002.cpy
GOSDP002,OC,Owners and Contractors Protective Liability,SD,POLICY-RECORD,copybooks/OC/gosdp002.cpy
GOSDY002,OC,Owners and Contractors Protective Liability,SD,PARTY-RECORD,copybooks/OC/gosdy002.cpy
GOSDC002,OC,Owners and Contractors Protective Liability,SD,COMMAREA,copybooks/OC/gosdc002.cpy
GOSDR002,OC,Owners and Contractors Protective Liability,SD,RATING-FACTORS,copybooks/OC/gosdr002.cpy
GOSDE002,OC,Owners and Contractors Protective Liability,SD,ENDORSEMENT,copybooks/OC/gosde002.cpy
GOSDM002,OC,Owners and Contractors Protective Liability,SD,ERROR-MSG,copybooks/OC/gosdm002.cpy
GOTNP002,OC,Owners and Contractors Protective Liability,TN,POLICY-RECORD,copybooks/OC/gotnp002.cpy
GOTNY002,OC,Owners and Contractors Protective Liability,TN,PARTY-RECORD,copybooks/OC/gotny002.cpy
GOTNC002,OC,Owners and Contractors Protective Liability,TN,COMMAREA,copybooks/OC/gotnc002.cpy
GOTNR002,OC,Owners and Contractors Protective Liability,TN,RATING-FACTORS,copybooks/OC/gotnr002.cpy
GOTNE002,OC,Owners and Contractors Protective Liability,TN,ENDORSEMENT,copybooks/OC/gotne002.cpy
GOTNM002,OC,Owners and Contractors Protective Liability,TN,ERROR-MSG,copybooks/OC/gotnm002.cpy
GOTXP002,OC,Owners and Contractors Protective Liability,TX,POLICY-RECORD,copybooks/OC/gotxp002.cpy
GOTXY002,OC,Owners and Contractors Protective Liability,TX,PARTY-RECORD,copybooks/OC/gotxy002.cpy
GOTXC002,OC,Owners and Contractors Protective Liability,TX,COMMAREA,copybooks/OC/gotxc002.cpy
GOTXR002,OC,Owners and Contractors Protective Liability,TX,RATING-FACTORS,copybooks/OC/gotxr002.cpy
GOTXE002,OC,Owners and Contractors Protective Liability,TX,ENDORSEMENT,copybooks/OC/gotxe002.cpy
GOTXM002,OC,Owners and Contractors Protective Liability,TX,ERROR-MSG,copybooks/OC/gotxm002.cpy
GOUTP002,OC,Owners and Contractors Protective Liability,UT,POLICY-RECORD,copybooks/OC/goutp002.cpy
GOUTY002,OC,Owners and Contractors Protective Liability,UT,PARTY-RECORD,copybooks/OC/gouty002.cpy
GOUTC002,OC,Owners and Contractors Protective Liability,UT,COMMAREA,copybooks/OC/goutc002.cpy
GOUTR002,OC,Owners and Contractors Protective Liability,UT,RATING-FACTORS,copybooks/OC/goutr002.cpy
GOUTE002,OC,Owners and Contractors Protective Liability,UT,ENDORSEMENT,copybooks/OC/goute002.cpy
GOUTM002,OC,Owners and Contractors Protective Liability,UT,ERROR-MSG,copybooks/OC/goutm002.cpy
GOVTP002,OC,Owners and Contractors Protective Liability,VT,POLICY-RECORD,copybooks/OC/govtp002.cpy
GOVTY002,OC,Owners and Contractors Protective Liability,VT,PARTY-RECORD,copybooks/OC/govty002.cpy
GOVTC002,OC,Owners and Contractors Protective Liability,VT,COMMAREA,copybooks/OC/govtc002.cpy
GOVTR002,OC,Owners and Contractors Protective Liability,VT,RATING-FACTORS,copybooks/OC/govtr002.cpy
GOVTE002,OC,Owners and Contractors Protective Liability,VT,ENDORSEMENT,copybooks/OC/govte002.cpy
GOVTM002,OC,Owners and Contractors Protective Liability,VT,ERROR-MSG,copybooks/OC/govtm002.cpy
GOVAP002,OC,Owners and Contractors Protective Liability,VA,POLICY-RECORD,copybooks/OC/govap002.cpy
GOVAY002,OC,Owners and Contractors Protective Liability,VA,PARTY-RECORD,copybooks/OC/govay002.cpy
GOVAC002,OC,Owners and Contractors Protective Liability,VA,COMMAREA,copybooks/OC/govac002.cpy
GOVAR002,OC,Owners and Contractors Protective Liability,VA,RATING-FACTORS,copybooks/OC/govar002.cpy
GOVAE002,OC,Owners and Contractors Protective Liability,VA,ENDORSEMENT,copybooks/OC/govae002.cpy
GOVAM002,OC,Owners and Contractors Protective Liability,VA,ERROR-MSG,copybooks/OC/govam002.cpy
GOWAP002,OC,Owners and Contractors Protective Liability,WA,POLICY-RECORD,copybooks/OC/gowap002.cpy
GOWAY002,OC,Owners and Contractors Protective Liability,WA,PARTY-RECORD,copybooks/OC/goway002.cpy
GOWAC002,OC,Owners and Contractors Protective Liability,WA,COMMAREA,copybooks/OC/gowac002.cpy
GOWAR002,OC,Owners and Contractors Protective Liability,WA,RATING-FACTORS,copybooks/OC/gowar002.cpy
GOWAE002,OC,Owners and Contractors Protective Liability,WA,ENDORSEMENT,copybooks/OC/gowae002.cpy
GOWAM002,OC,Owners and Contractors Protective Liability,WA,ERROR-MSG,copybooks/OC/gowam002.cpy
GOWVP002,OC,Owners and Contractors Protective Liability,WV,POLICY-RECORD,copybooks/OC/gowvp002.cpy
GOWVY002,OC,Owners and Contractors Protective Liability,WV,PARTY-RECORD,copybooks/OC/gowvy002.cpy
GOWVC002,OC,Owners and Contractors Protective Liability,WV,COMMAREA,copybooks/OC/gowvc002.cpy
GOWVR002,OC,Owners and Contractors Protective Liability,WV,RATING-FACTORS,copybooks/OC/gowvr002.cpy
GOWVE002,OC,Owners and Contractors Protective Liability,WV,ENDORSEMENT,copybooks/OC/gowve002.cpy
GOWVM002,OC,Owners and Contractors Protective Liability,WV,ERROR-MSG,copybooks/OC/gowvm002.cpy
GOWIP002,OC,Owners and Contractors Protective Liability,WI,POLICY-RECORD,copybooks/OC/gowip002.cpy
GOWIY002,OC,Owners and Contractors Protective Liability,WI,PARTY-RECORD,copybooks/OC/gowiy002.cpy
GOWIC002,OC,Owners and Contractors Protective Liability,WI,COMMAREA,copybooks/OC/gowic002.cpy
